BMTC2,Blue_Mountain,Tue Aug 14 16:02:00 PDT 2001,0.89,27.00
QURC2,Quincy_Res,Tue Aug 14 16:02:00 PDT 2001,3.22,202.00
DHPC2,Diamond_Hill,Tue Aug 14 16:02:00 PDT 2001,3.08,332.00
EBBC2,Elbert,Tue Aug 14 16:02:00 PDT 2001,3.04,252.00
BHNC2,Brighton,Tue Aug 14 16:02:00 PDT 2001,0.00,354.00
SQWC2,Squaw_Mountain,Tue Aug 14 16:02:00 PDT 2001,5.77,334.00
HGCC2,Hiwan_G.C.,Tue Aug 14 16:02:00 PDT 2001,1.79,56.00
HIGC2,Highlands_Ranch_WTP,Tue Aug 14 16:02:00 PDT 2001,3.13,191.00
SAPC2,Salisbury_Park,Tue Aug 14 16:02:00 PDT 2001,4.02,230.00
COKC2,Castle_Rock,Tue Aug 14 16:02:00 PDT 2001,2.24,214.00
WRDC2,Ward_C-1,Tue Aug 14 16:02:00 PDT 2001,0.63,270.00
SFSC2,Sugarloaf,Tue Aug 14 16:02:00 PDT 2001,0.45,96.00
LEWC2,Louisville_Lake,Tue Aug 14 16:02:00 PDT 2001,0.00,112.00
CALC2,Cal-Wood_Ranch,Tue Aug 14 16:02:00 PDT 2001,0.00,39.00
QRAA3,RAINBOW,Tue Aug 14 16:00:00 PDT 2001,1.79,20.00
QRCA3,RUCKER,Tue Aug 14 16:01:00 PDT 2001,2.68,180.00
CKSC1,BEN LOMOND,Tue Aug 14 16:01:00 PDT 2001,1.79,30.00
TMPA1,BIG HILL,Tue Aug 14 16:00:00 PDT 2001,2.24,260.00
DBLC1,DIABLO GRANDE,Tue Aug 14 16:00:00 PDT 2001,4.02,50.00
EPKC1,EAGLE PEAK,Tue Aug 14 16:00:00 PDT 2001,1.34,130.00
FHCC1,FISH CREEK MOUNTAIN,Tue Aug 14 16:01:00 PDT 2001,2.24,50.00
LAHC1,LA HONDA,Tue Aug 14 16:01:00 PDT 2001,2.24,270.00
LMOC1,LIVERMORE,Tue Aug 14 16:00:00 PDT 2001,4.47,40.00
LTHC1,LOST HORSE,Tue Aug 14 16:01:00 PDT 2001,3.13,10.00
MTQC1,MOUNTAIN REST - FTS,Tue Aug 14 16:01:00 PDT 2001,2.24,240.00
TMPE2,TEMESCAL,Tue Aug 14 16:00:00 PDT 2001,2.24,190.00
TR210,SECOND BOX,Tue Aug 14 16:01:00 PDT 2001,0.00,100.00
BFRI1,BRACE FLAT,Tue Aug 14 16:00:00 PDT 2001,3.58,340.00
F1510,VERNON - FTS,Tue Aug 14 16:01:00 PDT 2001,2.24,50.00
TR269,DERBY MOUNTAIN - FT,Tue Aug 14 16:01:00 PDT 2001,2.68,10.00
TR272,FOUR MILE - FTS,Tue Aug 14 16:00:00 PDT 2001,2.68,340.00
TR275,HEBGEN LAKE - FTS,Tue Aug 14 16:00:00 PDT 2001,2.68,180.00
PRDM8,PARDEE,Tue Aug 14 16:00:00 PDT 2001,5.36,350.00
SPBM8,SPOTTED BEAR RS,Tue Aug 14 16:01:00 PDT 2001,0.45,20.00
TR293,SQUAW CREEK - FTS,Tue Aug 14 16:00:00 PDT 2001,1.34,120.00
TR297,TIMBERCREST - FTS,Tue Aug 14 16:01:00 PDT 2001,0.89,320.00
TR307,COSMIC - PORTABLE,Tue Aug 14 16:00:00 PDT 2001,0.89,160.00
COPN5,SMOKEY BEAR,Tue Aug 14 16:01:00 PDT 2001,1.34,160.00
CLFO3,CALIMUS,Tue Aug 14 16:00:00 PDT 2001,4.47,270.00
CTFO3,CHEMULT,Tue Aug 14 16:00:00 PDT 2001,2.24,40.00
CQFO3,CHILOQUIN,Tue Aug 14 16:00:00 PDT 2001,3.58,260.00
FAFO3,FLAGSTAFF HILL,Tue Aug 14 16:01:00 PDT 2001,4.02,300.00
OYFO3,HOYT CREEK,Tue Aug 14 16:01:00 PDT 2001,1.79,250.00
SHFO3,SAGE HEN,Tue Aug 14 16:00:00 PDT 2001,3.58,210.00
SDFO3,SELDOM CREEK,Tue Aug 14 16:01:00 PDT 2001,2.24,260.00
BRAU1,BEAR RIVER,Tue Aug 14 16:00:00 PDT 2001,1.34,210.00
HOHU1,HORSE HOLLOW,Tue Aug 14 16:01:00 PDT 2001,2.68,30.00
HURW1,HURRICANE,Tue Aug 14 16:00:00 PDT 2001,1.79,10.00
BMTC2,Blue_Mountain,Tue Aug 14 16:17:00 PDT 2001,0.89,334.00
QURC2,Quincy_Res,Tue Aug 14 16:17:00 PDT 2001,3.35,197.00
DHPC2,Diamond_Hill,Tue Aug 14 16:17:00 PDT 2001,3.08,332.00
EBBC2,Elbert,Tue Aug 14 16:17:00 PDT 2001,3.04,200.00
BHNC2,Brighton,Tue Aug 14 16:17:00 PDT 2001,0.00,354.00
SQWC2,Squaw_Mountain,Tue Aug 14 16:17:00 PDT 2001,6.62,341.00
HGCC2,Hiwan_G.C.,Tue Aug 14 16:17:00 PDT 2001,0.89,56.00
HIGC2,Highlands_Ranch_WTP,Tue Aug 14 16:17:00 PDT 2001,1.83,191.00
SAPC2,Salisbury_Park,Tue Aug 14 16:17:00 PDT 2001,4.20,236.00
COKC2,Castle_Rock,Tue Aug 14 16:17:00 PDT 2001,2.15,230.00
WRDC2,Ward_C-1,Tue Aug 14 16:17:00 PDT 2001,0.63,270.00
SFSC2,Sugarloaf,Tue Aug 14 16:17:00 PDT 2001,0.45,96.00
LEWC2,Louisville_Lake,Tue Aug 14 16:17:00 PDT 2001,0.31,197.00
CALC2,Cal-Wood_Ranch,Tue Aug 14 16:17:00 PDT 2001,0.00,39.00
BLDF1,Belle Glade                            FAWN,Tue Aug 14 16:15:00 PDT 2001,1.83,95.00
PHAF1,Putnam Hall                            FAWN,Tue Aug 14 16:15:00 PDT 2001,0.73,324.30
TRAF1,Citra                                  FAWN,Tue Aug 14 16:15:00 PDT 2001,2.94,256.40
ALHF1,Alachua                                FAWN,Tue Aug 14 16:15:00 PDT 2001,2.24,267.40
STNF1,Hastings                               FAWN,Tue Aug 14 16:15:00 PDT 2001,1.83,348.60
CKHF1,Ocklawaha                              FAWN,Tue Aug 14 16:15:00 PDT 2001,1.17,267.30
VRSF1,Tavares                                FAWN,Tue Aug 14 16:15:00 PDT 2001,3.89,263.80
UMLF1,Umatilla                               FAWN,Tue Aug 14 16:15:00 PDT 2001,2.99,263.70
KHPF1,Okahumpka                              FAWN,Tue Aug 14 16:15:00 PDT 2001,3.57,268.30
VLNF1,Avalon                                 FAWN,Tue Aug 14 16:15:00 PDT 2001,2.49,301.30
KSLF1,Brooksville                            FAWN,Tue Aug 14 16:15:00 PDT 2001,5.76,268.50
POPF1,Apopka                                 FAWN,Tue Aug 14 16:15:00 PDT 2001,4.30,297.00
KALF1,Lake Alfred                            FAWN,Tue Aug 14 16:15:00 PDT 2001,2.54,285.30
DOVF1,Dover                                  FAWN,Tue Aug 14 16:00:00 PDT 2001,2.47,298.60
DNTF1,Bradenton                              FAWN,Tue Aug 14 16:15:00 PDT 2001,2.86,290.40
NNAF1,Ona                                    FAWN,Tue Aug 14 16:00:00 PDT 2001,3.25,300.70
FDLF1,Fort Lauderdale                        FAWN,Tue Aug 14 16:15:00 PDT 2001,2.16,157.10
PCEF1,Fort Pierce                            FAWN,Tue Aug 14 16:15:00 PDT 2001,3.15,116.40
STDF1,Homestead                              FAWN,Tue Aug 14 16:15:00 PDT 2001,2.14,136.80
IMKF1,Immokalee                              FAWN,Tue Aug 14 16:15:00 PDT 2001,3.26,133.00
BLDF1,Belle Glade                            FAWN,Tue Aug 14 16:30:00 PDT 2001,1.66,103.30
PHAF1,Putnam Hall                            FAWN,Tue Aug 14 16:30:00 PDT 2001,0.63,293.40
TRAF1,Citra                                  FAWN,Tue Aug 14 16:30:00 PDT 2001,2.33,259.10
ALHF1,Alachua                                FAWN,Tue Aug 14 16:30:00 PDT 2001,2.46,244.20
STNF1,Hastings                               FAWN,Tue Aug 14 16:30:00 PDT 2001,1.23,351.30
CKHF1,Ocklawaha                              FAWN,Tue Aug 14 16:30:00 PDT 2001,1.24,275.30
EPRF1,Pierson                                FAWN,Tue Aug 14 16:30:00 PDT 2001,2.23,264.40
VRSF1,Tavares                                FAWN,Tue Aug 14 16:30:00 PDT 2001,3.37,271.50
UMLF1,Umatilla                               FAWN,Tue Aug 14 16:30:00 PDT 2001,2.83,269.00
KHPF1,Okahumpka                              FAWN,Tue Aug 14 16:30:00 PDT 2001,2.99,280.00
VLNF1,Avalon                                 FAWN,Tue Aug 14 16:30:00 PDT 2001,2.35,302.60
KSLF1,Brooksville                            FAWN,Tue Aug 14 16:30:00 PDT 2001,4.41,266.90
POPF1,Apopka                                 FAWN,Tue Aug 14 16:30:00 PDT 2001,4.61,298.70
KALF1,Lake Alfred                            FAWN,Tue Aug 14 16:30:00 PDT 2001,2.97,288.50
DNTF1,Bradenton                              FAWN,Tue Aug 14 16:30:00 PDT 2001,2.40,288.70
FDLF1,Fort Lauderdale                        FAWN,Tue Aug 14 16:30:00 PDT 2001,1.88,171.90
