BMTC2,Blue_Mountain,Fri Jul 25 16:00:00 PDT 2003,10.73,16.00
QURC2,Quincy_Res,Fri Jul 25 16:00:00 PDT 2003,2.68,135.00
DHPC2,Diamond_Hill,Fri Jul 25 16:00:00 PDT 2003,5.72,220.00
EBBC2,Elbert,Fri Jul 25 16:00:00 PDT 2003,3.71,6.00
BHNC2,Brighton,Fri Jul 25 16:00:00 PDT 2003,6.39,169.00
SQWC2,Squaw_Mountain,Fri Jul 25 16:00:00 PDT 2003,1.70,208.00
HGCC2,Hiwan_G.C.,Fri Jul 25 16:00:00 PDT 2003,0.89,6.00
HIGC2,Highlands_Ranch_WTP,Fri Jul 25 16:00:00 PDT 2003,4.16,180.00
SAPC2,Salisbury_Park,Fri Jul 25 16:00:00 PDT 2003,1.92,152.00
COKC2,Castle_Rock,Fri Jul 25 16:00:00 PDT 2003,2.73,276.00
WRDC2,Ward_C-1,Fri Jul 25 16:00:00 PDT 2003,3.00,230.00
SFSC2,Sugarloaf,Fri Jul 25 16:00:00 PDT 2003,2.24,219.00
LEWC2,Louisville_Lake,Fri Jul 25 16:00:00 PDT 2003,5.05,141.00
CALC2,Cal-Wood_Ranch,Fri Jul 25 16:00:00 PDT 2003,3.31,191.00
BTRC2,Button_Rock,Fri Jul 25 16:00:00 PDT 2003,0.72,214.00
JAYF1,Jay                                    FAWN,Fri Jul 25 16:00:00 PDT 2003,2.00,130.40
QUIF1,Quincy                                 FAWN,Fri Jul 25 16:00:00 PDT 2003,2.12,98.40
CARF1,Carrabelle                             FAWN,Fri Jul 25 16:00:00 PDT 2003,0.56,165.60
LIOF1,Live Oak                               FAWN,Fri Jul 25 16:00:00 PDT 2003,3.67,245.80
MACF1,Macclenny                              FAWN,Fri Jul 25 16:00:00 PDT 2003,1.79,130.50
BRZF1,Bronson                                FAWN,Fri Jul 25 16:00:00 PDT 2003,1.22,41.59
PHAF1,Putnam Hall                            FAWN,Fri Jul 25 16:00:00 PDT 2003,0.39,145.60
TRAF1,Citra                                  FAWN,Fri Jul 25 16:00:00 PDT 2003,0.85,134.19
CKHF1,Ocklawaha                              FAWN,Fri Jul 25 16:00:00 PDT 2003,0.53,237.30
EPRF1,Pierson                                FAWN,Fri Jul 25 16:00:00 PDT 2003,0.71,164.70
