BMTC2,Blue_Mountain,Mon Jul 09 16:17:00 PDT 2001,0.00,352.00
QURC2,Quincy_Res,Mon Jul 09 16:17:00 PDT 2001,1.74,315.00
DHPC2,Diamond_Hill,Mon Jul 09 16:17:00 PDT 2001,0.00,225.00
BHNC2,Brighton,Mon Jul 09 16:17:00 PDT 2001,0.94,197.00
SQWC2,Squaw_Mountain,Mon Jul 09 16:17:00 PDT 2001,1.88,206.00
HGCC2,Hiwan_G.C.,Mon Jul 09 16:17:00 PDT 2001,1.34,230.00
HIGC2,Highlands_Ranch_WTP,Mon Jul 09 16:17:00 PDT 2001,0.00,315.00
SAPC2,Salisbury_Park,Mon Jul 09 16:17:00 PDT 2001,3.26,11.00
COKC2,Castle_Rock,Mon Jul 09 16:17:00 PDT 2001,1.07,287.00
SFSC2,Sugarloaf,Mon Jul 09 16:17:00 PDT 2001,0.36,118.00
LEWC2,Louisville_Lake,Mon Jul 09 16:17:00 PDT 2001,0.00,62.00
BTRC2,Button_Rock,Mon Jul 09 16:17:00 PDT 2001,0.00,129.00
BLDF1,Belle Glade                            FAWN,Mon Jul 09 16:15:00 PDT 2001,1.07,190.30
PHAF1,Putnam Hall                            FAWN,Mon Jul 09 16:00:00 PDT 2001,1.12,269.90
TRAF1,Citra                                  FAWN,Mon Jul 09 16:15:00 PDT 2001,3.70,227.30
ALHF1,Alachua                                FAWN,Mon Jul 09 16:15:00 PDT 2001,1.41,257.20
STNF1,Hastings                               FAWN,Mon Jul 09 16:15:00 PDT 2001,1.36,208.60
CKHF1,Ocklawaha                              FAWN,Mon Jul 09 16:15:00 PDT 2001,0.81,243.20
VRSF1,Tavares                                FAWN,Mon Jul 09 16:15:00 PDT 2001,2.08,270.60
UMLF1,Umatilla                               FAWN,Mon Jul 09 16:15:00 PDT 2001,2.08,248.70
KHPF1,Okahumpka                              FAWN,Mon Jul 09 16:15:00 PDT 2001,2.76,250.80
VLNF1,Avalon                                 FAWN,Mon Jul 09 16:15:00 PDT 2001,0.65,328.30
KSLF1,Brooksville                            FAWN,Mon Jul 09 16:15:00 PDT 2001,4.87,265.60
POPF1,Apopka                                 FAWN,Mon Jul 09 16:15:00 PDT 2001,4.45,264.10
KALF1,Lake Alfred                            FAWN,Mon Jul 09 16:15:00 PDT 2001,1.38,216.70
DOVF1,Dover                                  FAWN,Mon Jul 09 16:00:00 PDT 2001,0.73,250.20
DNTF1,Bradenton                              FAWN,Mon Jul 09 16:15:00 PDT 2001,2.76,251.70
NNAF1,Ona                                    FAWN,Mon Jul 09 16:00:00 PDT 2001,1.48,209.40
FDLF1,Fort Lauderdale                        FAWN,Mon Jul 09 16:15:00 PDT 2001,0.88,302.90
PCEF1,Fort Pierce                            FAWN,Mon Jul 09 16:15:00 PDT 2001,1.78,213.40
IMKF1,Immokalee                              FAWN,Mon Jul 09 16:15:00 PDT 2001,1.54,142.80
BLDF1,Belle Glade                            FAWN,Mon Jul 09 16:30:00 PDT 2001,1.32,175.10
PHAF1,Putnam Hall                            FAWN,Mon Jul 09 16:30:00 PDT 2001,0.73,233.70
TRAF1,Citra                                  FAWN,Mon Jul 09 16:30:00 PDT 2001,3.00,229.90
ALHF1,Alachua                                FAWN,Mon Jul 09 16:30:00 PDT 2001,1.14,244.20
STNF1,Hastings                               FAWN,Mon Jul 09 16:30:00 PDT 2001,1.52,221.80
CKHF1,Ocklawaha                              FAWN,Mon Jul 09 16:30:00 PDT 2001,0.97,241.80
EPRF1,Pierson                                FAWN,Mon Jul 09 16:30:00 PDT 2001,2.19,246.10
VRSF1,Tavares                                FAWN,Mon Jul 09 16:30:00 PDT 2001,1.94,272.80
UMLF1,Umatilla                               FAWN,Mon Jul 09 16:30:00 PDT 2001,2.15,252.10
KHPF1,Okahumpka                              FAWN,Mon Jul 09 16:30:00 PDT 2001,2.44,259.30
VLNF1,Avalon                                 FAWN,Mon Jul 09 16:30:00 PDT 2001,0.64,332.70
KSLF1,Brooksville                            FAWN,Mon Jul 09 16:30:00 PDT 2001,4.12,265.80
POPF1,Apopka                                 FAWN,Mon Jul 09 16:30:00 PDT 2001,4.05,259.30
KALF1,Lake Alfred                            FAWN,Mon Jul 09 16:30:00 PDT 2001,1.20,212.90
DNTF1,Bradenton                              FAWN,Mon Jul 09 16:30:00 PDT 2001,2.95,248.30
FDLF1,Fort Lauderdale                        FAWN,Mon Jul 09 16:30:00 PDT 2001,0.38,271.80
PCEF1,Fort Pierce                            FAWN,Mon Jul 09 16:30:00 PDT 2001,2.16,212.50
IMKF1,Immokalee                              FAWN,Mon Jul 09 16:30:00 PDT 2001,1.59,178.20
BMTC2,Blue_Mountain,Mon Jul 09 16:47:00 PDT 2001,1.34,324.00
QURC2,Quincy_Res,Mon Jul 09 16:47:00 PDT 2001,0.94,230.00
DHPC2,Diamond_Hill,Mon Jul 09 16:47:00 PDT 2001,0.00,225.00
EBBC2,Elbert,Mon Jul 09 16:47:00 PDT 2001,6.97,281.00
BHNC2,Brighton,Mon Jul 09 16:47:00 PDT 2001,0.94,197.00
SQWC2,Squaw_Mountain,Mon Jul 09 16:47:00 PDT 2001,1.88,197.00
HGCC2,Hiwan_G.C.,Mon Jul 09 16:47:00 PDT 2001,0.00,328.00
SAPC2,Salisbury_Park,Mon Jul 09 16:47:00 PDT 2001,1.52,349.00
COKC2,Castle_Rock,Mon Jul 09 16:47:00 PDT 2001,1.74,248.00
WRDC2,Ward_C-1,Mon Jul 09 16:47:00 PDT 2001,0.00,264.00
SFSC2,Sugarloaf,Mon Jul 09 16:47:00 PDT 2001,1.25,90.00
BTRC2,Button_Rock,Mon Jul 09 16:47:00 PDT 2001,0.00,129.00
BLDF1,Belle Glade                            FAWN,Mon Jul 09 16:45:00 PDT 2001,1.36,175.40
PHAF1,Putnam Hall                            FAWN,Mon Jul 09 16:45:00 PDT 2001,1.11,215.90
TRAF1,Citra                                  FAWN,Mon Jul 09 16:45:00 PDT 2001,2.84,238.80
ALHF1,Alachua                                FAWN,Mon Jul 09 16:45:00 PDT 2001,1.50,229.10
STNF1,Hastings                               FAWN,Mon Jul 09 16:45:00 PDT 2001,2.58,210.40
CKHF1,Ocklawaha                              FAWN,Mon Jul 09 16:45:00 PDT 2001,1.10,250.30
