BLDF1,Belle Glade                            FAWN,Mon Aug 20 15:00:00 PDT 2001,1.96,80.80
PHAF1,Putnam Hall                            FAWN,Mon Aug 20 15:00:00 PDT 2001,0.96,295.70
TRAF1,Citra                                  FAWN,Mon Aug 20 15:00:00 PDT 2001,1.70,285.60
ALHF1,Alachua                                FAWN,Mon Aug 20 15:00:00 PDT 2001,3.20,294.50
STNF1,Hastings                               FAWN,Mon Aug 20 15:00:00 PDT 2001,2.54,279.10
CKHF1,Ocklawaha                              FAWN,Mon Aug 20 15:00:00 PDT 2001,0.85,359.90
VRSF1,Tavares                                FAWN,Mon Aug 20 15:00:00 PDT 2001,2.72,354.70
UMLF1,Umatilla                               FAWN,Mon Aug 20 15:00:00 PDT 2001,1.68,332.90
KHPF1,Okahumpka                              FAWN,Mon Aug 20 15:00:00 PDT 2001,1.66,7.11
KSLF1,Brooksville                            FAWN,Mon Aug 20 15:00:00 PDT 2001,6.10,270.80
KALF1,Lake Alfred                            FAWN,Mon Aug 20 15:00:00 PDT 2001,2.19,291.60
DOVF1,Dover                                  FAWN,Mon Aug 20 15:00:00 PDT 2001,1.45,148.20
DNTF1,Bradenton                              FAWN,Mon Aug 20 15:00:00 PDT 2001,4.83,313.10
FDLF1,Fort Lauderdale                        FAWN,Mon Aug 20 15:00:00 PDT 2001,2.55,126.20
PCEF1,Fort Pierce                            FAWN,Mon Aug 20 15:00:00 PDT 2001,2.17,217.90
STDF1,Homestead                              FAWN,Mon Aug 20 15:00:00 PDT 2001,2.04,249.30
IMKF1,Immokalee                              FAWN,Mon Aug 20 15:00:00 PDT 2001,3.26,133.00
BMTC2,Blue_Mountain,Mon Aug 20 15:02:00 PDT 2001,2.24,232.00
QURC2,Quincy_Res,Mon Aug 20 15:02:00 PDT 2001,1.79,186.00
DHPC2,Diamond_Hill,Mon Aug 20 15:02:00 PDT 2001,1.61,310.00
EBBC2,Elbert,Mon Aug 20 15:02:00 PDT 2001,5.41,313.00
BHNC2,Brighton,Mon Aug 20 15:02:00 PDT 2001,5.14,0.00
SQWC2,Squaw_Mountain,Mon Aug 20 15:02:00 PDT 2001,4.02,212.00
HGCC2,Hiwan_G.C.,Mon Aug 20 15:02:00 PDT 2001,0.45,337.00
HIGC2,Highlands_Ranch_WTP,Mon Aug 20 15:02:00 PDT 2001,1.56,354.00
SAPC2,Salisbury_Park,Mon Aug 20 15:02:00 PDT 2001,2.73,343.00
COKC2,Castle_Rock,Mon Aug 20 15:02:00 PDT 2001,1.39,6.00
WRDC2,Ward_C-1,Mon Aug 20 15:02:00 PDT 2001,0.00,174.00
SFSC2,Sugarloaf,Mon Aug 20 15:02:00 PDT 2001,3.98,107.00
LEWC2,Louisville_Lake,Mon Aug 20 15:02:00 PDT 2001,2.82,354.00
CALC2,Cal-Wood_Ranch,Mon Aug 20 15:02:00 PDT 2001,2.15,214.00
BMTC2,Blue_Mountain,Mon Aug 20 15:17:00 PDT 2001,0.45,172.00
QURC2,Quincy_Res,Mon Aug 20 15:17:00 PDT 2001,1.79,186.00
DHPC2,Diamond_Hill,Mon Aug 20 15:17:00 PDT 2001,1.61,310.00
EBBC2,Elbert,Mon Aug 20 15:17:00 PDT 2001,4.78,322.00
BHNC2,Brighton,Mon Aug 20 15:17:00 PDT 2001,3.04,343.00
SQWC2,Squaw_Mountain,Mon Aug 20 15:17:00 PDT 2001,2.59,209.00
HGCC2,Hiwan_G.C.,Mon Aug 20 15:17:00 PDT 2001,0.00,28.00
HIGC2,Highlands_Ranch_WTP,Mon Aug 20 15:17:00 PDT 2001,1.56,354.00
SAPC2,Salisbury_Park,Mon Aug 20 15:17:00 PDT 2001,2.10,354.00
COKC2,Castle_Rock,Mon Aug 20 15:17:00 PDT 2001,1.16,0.00
WRDC2,Ward_C-1,Mon Aug 20 15:17:00 PDT 2001,0.00,174.00
SFSC2,Sugarloaf,Mon Aug 20 15:17:00 PDT 2001,0.00,107.00
LEWC2,Louisville_Lake,Mon Aug 20 15:17:00 PDT 2001,2.82,354.00
CALC2,Cal-Wood_Ranch,Mon Aug 20 15:17:00 PDT 2001,2.15,186.00
NWTC,Rocky Flats Nat Wind Tech Ctr         NREL,Mon Aug 20 15:11:00 PDT 2001,2.24,264.00
NCARM,NCAR Table Mesa                       NCAR,Mon Aug 20 15:11:45 PDT 2001,3.62,227.00
NCARF,NCAR Foothills Lab                    NCAR,Mon Aug 20 15:14:05 PDT 2001,2.01,221.00
SADDL,Niwot Ridge Saddle                    NiwotRidge,Mon Aug 20 15:00:00 PDT 2001,2.67,317.00
D1,Niwot Ridge D1                        NiwotRidge,Mon Aug 20 15:00:00 PDT 2001,2.96,318.00
NWTC,Rocky Flats Nat Wind Tech Ctr         NREL,Mon Aug 20 15:25:00 PDT 2001,2.68,210.00
NCARM,NCAR Table Mesa                       NCAR,Mon Aug 20 15:26:45 PDT 2001,3.00,183.00
NCARF,NCAR Foothills Lab                    NCAR,Mon Aug 20 15:24:05 PDT 2001,2.50,237.00
BLDF1,Belle Glade                            FAWN,Mon Aug 20 15:15:00 PDT 2001,2.38,90.30
PHAF1,Putnam Hall                            FAWN,Mon Aug 20 15:15:00 PDT 2001,1.12,315.00
TRAF1,Citra                                  FAWN,Mon Aug 20 15:15:00 PDT 2001,1.92,297.30
ALHF1,Alachua                                FAWN,Mon Aug 20 15:15:00 PDT 2001,3.12,292.10
STNF1,Hastings                               FAWN,Mon Aug 20 15:15:00 PDT 2001,1.61,252.20
CKHF1,Ocklawaha                              FAWN,Mon Aug 20 15:15:00 PDT 2001,3.63,332.40
VRSF1,Tavares                                FAWN,Mon Aug 20 15:15:00 PDT 2001,2.31,333.90
UMLF1,Umatilla                               FAWN,Mon Aug 20 15:15:00 PDT 2001,1.22,345.40
KHPF1,Okahumpka                              FAWN,Mon Aug 20 15:15:00 PDT 2001,1.42,12.15
KSLF1,Brooksville                            FAWN,Mon Aug 20 15:15:00 PDT 2001,6.03,277.60
KALF1,Lake Alfred                            FAWN,Mon Aug 20 15:15:00 PDT 2001,1.95,297.70
DNTF1,Bradenton                              FAWN,Mon Aug 20 15:15:00 PDT 2001,4.26,308.90
FDLF1,Fort Lauderdale                        FAWN,Mon Aug 20 15:15:00 PDT 2001,1.71,125.90
PCEF1,Fort Pierce                            FAWN,Mon Aug 20 15:15:00 PDT 2001,1.67,163.40
STDF1,Homestead                              FAWN,Mon Aug 20 15:15:00 PDT 2001,1.56,278.90
IMKF1,Immokalee                              FAWN,Mon Aug 20 15:15:00 PDT 2001,3.26,133.00
BMTC2,Blue_Mountain,Mon Aug 20 15:32:00 PDT 2001,0.89,172.00
QURC2,Quincy_Res,Mon Aug 20 15:32:00 PDT 2001,0.72,276.00
DHPC2,Diamond_Hill,Mon Aug 20 15:32:00 PDT 2001,0.76,315.00
EBBC2,Elbert,Mon Aug 20 15:32:00 PDT 2001,4.78,325.00
BHNC2,Brighton,Mon Aug 20 15:32:00 PDT 2001,3.04,343.00
SQWC2,Squaw_Mountain,Mon Aug 20 15:32:00 PDT 2001,3.17,221.00
HGCC2,Hiwan_G.C.,Mon Aug 20 15:32:00 PDT 2001,0.00,75.00
HIGC2,Highlands_Ranch_WTP,Mon Aug 20 15:32:00 PDT 2001,1.56,354.00
SAPC2,Salisbury_Park,Mon Aug 20 15:32:00 PDT 2001,1.39,0.00
COKC2,Castle_Rock,Mon Aug 20 15:32:00 PDT 2001,1.16,0.00
SFSC2,Sugarloaf,Mon Aug 20 15:32:00 PDT 2001,0.00,107.00
LEWC2,Louisville_Lake,Mon Aug 20 15:32:00 PDT 2001,2.82,68.00
CALC2,Cal-Wood_Ranch,Mon Aug 20 15:32:00 PDT 2001,2.15,186.00
BMTC2,Blue_Mountain,Mon Aug 20 15:47:00 PDT 2001,1.79,130.00
QURC2,Quincy_Res,Mon Aug 20 15:47:00 PDT 2001,0.72,276.00
DHPC2,Diamond_Hill,Mon Aug 20 15:47:00 PDT 2001,0.76,315.00
EBBC2,Elbert,Mon Aug 20 15:47:00 PDT 2001,4.78,312.00
BHNC2,Brighton,Mon Aug 20 15:47:00 PDT 2001,1.25,34.00
SQWC2,Squaw_Mountain,Mon Aug 20 15:47:00 PDT 2001,3.17,206.00
HGCC2,Hiwan_G.C.,Mon Aug 20 15:47:00 PDT 2001,0.00,168.00
HIGC2,Highlands_Ranch_WTP,Mon Aug 20 15:47:00 PDT 2001,0.00,354.00
SAPC2,Salisbury_Park,Mon Aug 20 15:47:00 PDT 2001,2.82,6.00
COKC2,Castle_Rock,Mon Aug 20 15:47:00 PDT 2001,1.16,0.00
SFSC2,Sugarloaf,Mon Aug 20 15:47:00 PDT 2001,0.40,107.00
LEWC2,Louisville_Lake,Mon Aug 20 15:47:00 PDT 2001,3.00,11.00
CALC2,Cal-Wood_Ranch,Mon Aug 20 15:47:00 PDT 2001,1.30,169.00
NWTC,Rocky Flats Nat Wind Tech Ctr         NREL,Mon Aug 20 15:41:00 PDT 2001,2.68,149.00
NCARM,NCAR Table Mesa                       NCAR,Mon Aug 20 15:41:45 PDT 2001,3.98,168.00
NCARF,NCAR Foothills Lab                    NCAR,Mon Aug 20 15:39:05 PDT 2001,1.70,158.00
BLDF1,Belle Glade                            FAWN,Mon Aug 20 15:45:00 PDT 2001,2.54,89.00
PHAF1,Putnam Hall                            FAWN,Mon Aug 20 15:45:00 PDT 2001,0.76,286.60
TRAF1,Citra                                  FAWN,Mon Aug 20 15:45:00 PDT 2001,0.88,305.60
ALHF1,Alachua                                FAWN,Mon Aug 20 15:45:00 PDT 2001,2.70,299.20
STNF1,Hastings                               FAWN,Mon Aug 20 15:45:00 PDT 2001,1.43,263.30
CKHF1,Ocklawaha                              FAWN,Mon Aug 20 15:45:00 PDT 2001,1.15,13.97
EPRF1,Pierson                                FAWN,Mon Aug 20 15:30:00 PDT 2001,0.61,296.90
VRSF1,Tavares                                FAWN,Mon Aug 20 15:45:00 PDT 2001,1.69,351.40
UMLF1,Umatilla                               FAWN,Mon Aug 20 15:45:00 PDT 2001,0.69,28.50
KHPF1,Okahumpka                              FAWN,Mon Aug 20 15:45:00 PDT 2001,0.97,12.00
KSLF1,Brooksville                            FAWN,Mon Aug 20 15:45:00 PDT 2001,5.31,282.60
KALF1,Lake Alfred                            FAWN,Mon Aug 20 15:45:00 PDT 2001,1.56,306.40
DNTF1,Bradenton                              FAWN,Mon Aug 20 15:45:00 PDT 2001,3.37,318.50
FDLF1,Fort Lauderdale                        FAWN,Mon Aug 20 15:45:00 PDT 2001,3.05,105.90
PCEF1,Fort Pierce                            FAWN,Mon Aug 20 15:45:00 PDT 2001,1.05,108.00
STDF1,Homestead                              FAWN,Mon Aug 20 15:45:00 PDT 2001,1.14,347.30
IMKF1,Immokalee                              FAWN,Mon Aug 20 15:45:00 PDT 2001,3.26,133.00
NWTC,Rocky Flats Nat Wind Tech Ctr         NREL,Mon Aug 20 15:55:00 PDT 2001,1.34,158.00
NCARM,NCAR Table Mesa                       NCAR,Mon Aug 20 15:56:45 PDT 2001,3.89,173.00
NCARF,NCAR Foothills Lab                    NCAR,Mon Aug 20 15:54:06 PDT 2001,0.80,137.00
C1,Niwot Ridge C1                        NiwotRidge,Mon Aug 20 15:00:00 PDT 2001,1.60,133.00
