QURC2,Quincy_Res,Fri Sep 26 15:00:00 PDT 2003,0.67,62.00
DHPC2,Diamond_Hill,Fri Sep 26 15:00:00 PDT 2003,1.21,6.00
EBBC2,Elbert,Fri Sep 26 15:00:00 PDT 2003,3.17,77.00
BHNC2,Brighton,Fri Sep 26 15:00:00 PDT 2003,1.88,40.00
SQWC2,Squaw_Mountain,Fri Sep 26 15:00:00 PDT 2003,4.38,336.00
HGCC2,Hiwan_G.C.,Fri Sep 26 15:00:00 PDT 2003,1.34,82.00
HIGC2,Highlands_Ranch_WTP,Fri Sep 26 15:00:00 PDT 2003,0.63,73.00
SAPC2,Salisbury_Park,Fri Sep 26 15:00:00 PDT 2003,1.43,112.00
COKC2,Castle_Rock,Fri Sep 26 15:00:00 PDT 2003,1.83,90.00
WRDC2,Ward_C-1,Fri Sep 26 15:00:00 PDT 2003,2.01,180.00
SFSC2,Sugarloaf,Fri Sep 26 15:00:00 PDT 2003,2.37,90.00
LEWC2,Louisville_Lake,Fri Sep 26 15:00:00 PDT 2003,2.50,51.00
CALC2,Cal-Wood_Ranch,Fri Sep 26 15:00:00 PDT 2003,1.34,62.00
BTRC2,Button_Rock,Fri Sep 26 15:00:00 PDT 2003,1.79,129.00
DUD06,Marston_Lake_North,Fri Sep 26 15:00:00 PDT 2003,2.06,43.00
H0002,KNCTODD1               Jefferson     NC,Fri Sep 26 15:01:00 PDT 2003,0.45,60.00
H0003,Black River Electric   Fredericktown MO,Fri Sep 26 15:02:00 PDT 2003,4.02,190.00
H0344,BlueStar Systems       Milford      OH,Fri Sep 26 15:00:00 PDT 2003,0.00,360.00
H0004,BoblandUSA             San Diego     CA,Fri Sep 26 15:02:00 PDT 2003,0.00,300.00
H0364,BoltAssociates         Beltsville    MD,Fri Sep 26 15:01:00 PDT 2003,0.00,0.00
H0457,Corte Madera CA,Fri Sep 26 15:00:00 PDT 2003,2.68,170.00
H0010,Mac Weather            Charlottetown PE,Fri Sep 26 15:00:00 PDT 2003,0.00,180.00
H0012,Crowley TX WX Page     Crowley       TX,Fri Sep 26 15:01:00 PDT 2003,3.13,160.00
H0549,Danville		Alum Springs KY,Fri Sep 26 15:00:00 PDT 2003,1.79,210.00
H0449,West Houston	        Houston	     TX,Fri Sep 26 15:00:00 PDT 2003,0.00,10.00
H0017,Olathe        KS,Fri Sep 26 15:01:00 PDT 2003,2.24,340.00
H0020,Gilbert       AZ,Fri Sep 26 15:04:00 PDT 2003,0.00,220.00
H0460,ValleyView Ranch       Reasnor      IA,Fri Sep 26 15:00:00 PDT 2003,1.79,290.00
H0021,St Catharines ON,Fri Sep 26 15:02:00 PDT 2003,0.00,130.00
H0024,Cornelius     OR,Fri Sep 26 15:01:00 PDT 2003,1.79,10.00
H0025,Dickinson     TX,Fri Sep 26 15:02:00 PDT 2003,0.00,0.00
H0029,Affton        MO,Fri Sep 26 15:01:00 PDT 2003,1.79,170.00
H0299,KALB Studios           Alexandria    LA,Fri Sep 26 15:00:00 PDT 2003,1.79,210.00
H0245,Mobile        AL,Fri Sep 26 15:02:00 PDT 2003,3.13,160.00
H0182,Apache Juncti AZ,Fri Sep 26 15:01:00 PDT 2003,0.00,290.00
H0462,Chandler     AZ,Fri Sep 26 15:00:00 PDT 2003,0.89,300.00
H0163,Aspen Trails Subdiv. WX Flagstaff    AZ,Fri Sep 26 15:05:00 PDT 2003,0.45,100.00
H0489,Pagosa Springs CO,Fri Sep 26 15:00:00 PDT 2003,0.89,260.00
H0031,Rainbow City  AL,Fri Sep 26 15:00:00 PDT 2003,0.00,110.00
H0032,Hendersonvill TN,Fri Sep 26 15:00:00 PDT 2003,0.89,210.00
H0498,Balboa	     CA,Fri Sep 26 15:01:00 PDT 2003,2.24,230.00
H0339,Williams Worship       Bellflower    CA,Fri Sep 26 15:01:00 PDT 2003,1.34,180.00
H0464,Citrus Heights CA,Fri Sep 26 15:00:00 PDT 2003,1.34,180.00
H0300,Cloverdale    CA,Fri Sep 26 15:02:00 PDT 2003,1.34,190.00
H0223,Petroglyph Computing   Crestline     CA,Fri Sep 26 15:03:00 PDT 2003,0.00,290.00
H0450,Dublin       CA,Fri Sep 26 15:00:00 PDT 2003,0.00,200.00
H0294,Rancho San Diego       El Cajon      CA,Fri Sep 26 15:00:00 PDT 2003,2.68,200.00
H0560,El Dorado Hills	Dartboard Wx CA,Fri Sep 26 15:00:00 PDT 2003,1.79,260.00
H0232,Emerald Hills          Redwood City  CA,Fri Sep 26 15:01:00 PDT 2003,1.34,10.00
H0346,California Hills       Folsom        CA,Fri Sep 26 15:01:00 PDT 2003,0.00,170.00
H0266,Springville Networks   Fortuna       CA,Fri Sep 26 15:00:00 PDT 2003,4.92,280.00
H0561,Grass Valley			     CA,Fri Sep 26 15:00:00 PDT 2003,0.00,270.00
