JAST2,Jayton 1S,Fri Aug 27 15:00:00 PDT 2004,2.73,143.70
QURC2,Quincy_Res,Fri Aug 27 15:00:00 PDT 2004,0.94,112.00
EBBC2,Elbert,Fri Aug 27 15:00:00 PDT 2004,2.73,122.00
BHNC2,Brighton,Fri Aug 27 15:00:00 PDT 2004,0.85,107.00
SQWC2,Squaw_Mountain,Fri Aug 27 15:00:00 PDT 2004,2.41,216.00
SAPC2,Salisbury_Park,Fri Aug 27 15:00:00 PDT 2004,2.37,40.00
COKC2,Castle_Rock,Fri Aug 27 15:00:00 PDT 2004,3.17,68.00
SFSC2,Sugarloaf,Fri Aug 27 15:00:00 PDT 2004,0.31,129.00
LEWC2,Louisville_Lake,Fri Aug 27 15:00:00 PDT 2004,2.15,130.00
AURC2,Aurora_Reservoir,Fri Aug 27 15:00:00 PDT 2004,2.19,131.00
CSUF,CSU Foothills Campus                   ColoState,Fri Aug 27 15:00:00 PDT 2004,2.06,178.00
NWTM6,Newton MS/Jackson State University     MS-Mesonet,Fri Aug 27 15:00:00 PDT 2004,0.33,204.80
JAYF1,Jay                                    FAWN,Fri Aug 27 15:00:00 PDT 2004,3.72,172.80
QUIF1,Quincy                                 FAWN,Fri Aug 27 15:00:00 PDT 2004,2.73,79.50
CARF1,Carrabelle                             FAWN,Fri Aug 27 15:00:00 PDT 2004,0.78,196.70
LIOF1,Live Oak                               FAWN,Fri Aug 27 15:00:00 PDT 2004,1.44,66.08
MACF1,Macclenny                              FAWN,Fri Aug 27 15:00:00 PDT 2004,1.42,28.32
BRZF1,Bronson                                FAWN,Fri Aug 27 15:00:00 PDT 2004,1.88,235.50
PHAF1,Putnam Hall                            FAWN,Fri Aug 27 15:00:00 PDT 2004,1.39,162.69
TRAF1,Citra                                  FAWN,Fri Aug 27 15:00:00 PDT 2004,1.15,203.60
ALHF1,Alachua                                FAWN,Fri Aug 27 15:00:00 PDT 2004,0.90,137.00
STNF1,Hastings                               FAWN,Fri Aug 27 15:00:00 PDT 2004,3.30,70.59
CKHF1,Ocklawaha                              FAWN,Fri Aug 27 15:00:00 PDT 2004,0.96,341.20
EPRF1,Pierson                                FAWN,Fri Aug 27 15:00:00 PDT 2004,1.37,32.34
VRSF1,Tavares                                FAWN,Fri Aug 27 15:00:00 PDT 2004,1.86,28.21
UMLF1,Umatilla                               FAWN,Fri Aug 27 15:00:00 PDT 2004,2.16,32.07
KHPF1,Okahumpka                              FAWN,Fri Aug 27 15:00:00 PDT 2004,2.38,351.90
VLNF1,Avalon                                 FAWN,Fri Aug 27 15:00:00 PDT 2004,5.62,25.45
KSLF1,Brooksville                            FAWN,Fri Aug 27 15:00:00 PDT 2004,3.02,353.00
POPF1,Apopka                                 FAWN,Fri Aug 27 15:00:00 PDT 2004,3.27,18.00
KALF1,Lake Alfred                            FAWN,Fri Aug 27 15:00:00 PDT 2004,1.93,349.30
KENF1,Kenansville                            FAWN,Fri Aug 27 15:00:00 PDT 2004,3.86,52.17
DOVF1,Dover                                  FAWN,Fri Aug 27 15:00:00 PDT 2004,2.90,311.80
DNTF1,Bradenton                              FAWN,Fri Aug 27 15:00:00 PDT 2004,1.84,308.20
FDLF1,Fort Lauderdale                        FAWN,Fri Aug 27 15:00:00 PDT 2004,0.76,263.89
PCEF1,Fort Pierce                            FAWN,Fri Aug 27 15:00:00 PDT 2004,0.77,304.70
STDF1,Homestead                              FAWN,Fri Aug 27 15:00:00 PDT 2004,2.42,313.20
IMKF1,Immokalee                              FAWN,Fri Aug 27 15:00:00 PDT 2004,3.38,193.10
PALF1,Palmdale                               FAWN,Fri Aug 27 15:00:00 PDT 2004,1.21,356.60
SEBF1,Sebring                                FAWN,Fri Aug 27 15:00:00 PDT 2004,1.32,103.50
REST2,Lubbock (Reese) 12W,Fri Aug 27 15:00:00 PDT 2004,1.07,73.60
BWST2,Brownfield 2S,Fri Aug 27 15:00:00 PDT 2004,3.89,346.70
MUST2,Muleshoe 2S,Fri Aug 27 15:00:00 PDT 2004,4.06,45.60
MNST2,Morton 1NE,Fri Aug 27 15:00:00 PDT 2004,3.34,12.69
ONST2,Olton 6S,Fri Aug 27 15:00:00 PDT 2004,1.13,64.92
OEST2,O'Donnell 1N,Fri Aug 27 15:00:00 PDT 2004,2.54,171.70
ATST2,Amherst 1NE,Fri Aug 27 15:00:00 PDT 2004,2.28,349.30
LMST2,Lamesa 2SE,Fri Aug 27 15:00:00 PDT 2004,4.17,178.10
HAST2,Hart 3N,Fri Aug 27 15:00:00 PDT 2004,2.37,87.50
ARST2,Abernathy 5NE,Fri Aug 27 15:00:00 PDT 2004,2.26,344.90
PTST2,Post 1S,Fri Aug 27 15:00:00 PDT 2004,2.63,158.30
GGST2,Gail 2SE,Fri Aug 27 15:00:00 PDT 2004,3.36,162.80
WLST2,White River Lake 6NW,Fri Aug 27 15:00:00 PDT 2004,2.04,159.00
GHST2,Graham 5SW,Fri Aug 27 15:00:00 PDT 2004,2.02,139.60
PVST2,Plainview 1S,Fri Aug 27 15:00:00 PDT 2004,2.93,90.00
AOST2,Anton 6S,Fri Aug 27 15:00:00 PDT 2004,1.53,36.62
FVST2,Fluvanna 3W,Fri Aug 27 15:00:00 PDT 2004,3.79,188.40
LWST2,Lubbock 3W,Fri Aug 27 15:00:00 PDT 2004,2.03,22.37
SYST2,Snyder 3E,Fri Aug 27 15:00:00 PDT 2004,3.93,160.90
TAST2,Tahoka 3NE,Fri Aug 27 15:00:00 PDT 2004,2.45,117.90
SLST2,Slaton 2NE,Fri Aug 27 15:00:00 PDT 2004,4.07,177.50
LDST2,Levelland 4S,Fri Aug 27 15:00:00 PDT 2004,4.03,3.86
CO100,Aspen (10),Fri Aug 27 15:04:00 PDT 2004,0.89,275.00
CO101,Basalt (8*),Fri Aug 27 15:04:00 PDT 2004,0.45,340.00
CO104,Shale Bluffs (10),Fri Aug 27 15:03:00 PDT 2004,2.68,215.00
H0002,KNCTODD1               Jefferson     NC,Fri Aug 27 15:00:00 PDT 2004,0.00,80.00
H0003,Black River Electric   Fredericktown MO,Fri Aug 27 15:01:00 PDT 2004,2.24,190.00
H0004,BoblandUSA             San Diego     CA,Fri Aug 27 15:03:00 PDT 2004,1.34,240.00
H0364,BoltAssociates         Beltsville    MD,Fri Aug 27 15:02:00 PDT 2004,0.00,230.00
H0457,Corte Madera CA,Fri Aug 27 15:00:00 PDT 2004,2.24,120.00
H0012,Crowley TX WX Page     Crowley       TX,Fri Aug 27 15:00:00 PDT 2004,0.89,150.00
H0020,Gilbert       AZ,Fri Aug 27 15:02:00 PDT 2004,0.00,280.00
H0500,Gilroy       CA,Fri Aug 27 15:01:00 PDT 2004,0.00,260.00
H0021,St Catharines ON,Fri Aug 27 15:01:00 PDT 2004,0.00,250.00
H0024,Cornelius     OR,Fri Aug 27 15:01:00 PDT 2004,1.79,110.00
H0025,Dickinson     TX,Fri Aug 27 15:01:00 PDT 2004,2.24,160.00
H0029,Affton        MO,Fri Aug 27 15:00:00 PDT 2004,0.45,180.00
H0299,KALB Studios           Alexandria    LA,Fri Aug 27 15:00:00 PDT 2004,1.34,220.00
H0245,Mobile        AL,Fri Aug 27 15:02:00 PDT 2004,0.00,150.00
H0462,Chandler     AZ,Fri Aug 27 15:00:00 PDT 2004,0.89,60.00
H0489,Pagosa Springs CO,Fri Aug 27 15:00:00 PDT 2004,4.02,270.00
H0031,Rainbow City  AL,Fri Aug 27 15:02:00 PDT 2004,0.00,270.00
H0498,Balboa       CA,Fri Aug 27 15:01:00 PDT 2004,1.34,200.00
H0339,Williams Worship       Bellflower    CA,Fri Aug 27 15:01:00 PDT 2004,2.24,210.00
H0300,Cloverdale    CA,Fri Aug 27 15:02:00 PDT 2004,0.45,140.00
H0223,Petroglyph Computing   Crestline     CA,Fri Aug 27 15:00:00 PDT 2004,0.00,30.00
H0294,Rancho San Diego       El Cajon      CA,Fri Aug 27 15:00:00 PDT 2004,1.34,50.00
H0560,El Dorado Hills        Dartboard Wx CA,Fri Aug 27 15:00:00 PDT 2004,4.02,300.00
H0346,California Hills       Folsom        CA,Fri Aug 27 15:00:00 PDT 2004,5.81,320.00
H0266,Springville Networks   Fortuna       CA,Fri Aug 27 15:01:00 PDT 2004,2.68,280.00
H0237,Healdsburg    CA,Fri Aug 27 15:03:00 PDT 2004,0.89,80.00
H0238,Lake Forest   CA,Fri Aug 27 15:04:00 PDT 2004,0.45,130.00
H0333,Cathouse Backyard WX   Lakeside      CA,Fri Aug 27 15:02:00 PDT 2004,2.24,270.00
H0158,Lancaster     CA,Fri Aug 27 15:01:00 PDT 2004,2.24,50.00
H0124,Herman Middle School   San Jose      CA,Fri Aug 27 15:01:00 PDT 2004,1.79,320.00
H0259,Pickles Central        San Rafael    CA,Fri Aug 27 15:00:00 PDT 2004,0.89,60.00
H0452,Santa Rosa   CA,Fri Aug 27 15:00:00 PDT 2004,0.89,240.00
H0442,Whittier     CA,Fri Aug 27 15:00:00 PDT 2004,3.13,190.00
H0349,Boulder       CO,Fri Aug 27 15:01:00 PDT 2004,0.00,120.00
H0185,On the Mesa            Meeker        CO,Fri Aug 27 15:01:00 PDT 2004,0.45,310.00
H0305,Cozmos Weather Watch   Pueblo        CO,Fri Aug 27 15:00:00 PDT 2004,0.89,90.00
H0325,Summit County CO,Fri Aug 27 15:00:00 PDT 2004,0.00,0.00
H0189,Canterbury    CT,Fri Aug 27 15:03:00 PDT 2004,0.00,110.00
H0206,Stonybrook             Norwalk       CT,Fri Aug 27 15:00:00 PDT 2004,0.00,340.00
H0035,Bristol, VA WX Station Bristol       VA,Fri Aug 27 15:01:00 PDT 2004,0.00,220.00
H0036,Dunstable     MA,Fri Aug 27 15:00:00 PDT 2004,2.24,350.00
H0224,Boynton Beach FL,Fri Aug 27 15:01:00 PDT 2004,2.24,80.00
H0295,Lake Mary     FL,Fri Aug 27 15:02:00 PDT 2004,2.24,50.00
H0240,Santa Rosa Sound       Navarre       FL,Fri Aug 27 15:02:00 PDT 2004,3.58,210.00
H0175,Sampson                St. Augustine FL,Fri Aug 27 15:00:00 PDT 2004,2.24,20.00
H0296,KD4K                   Cumming       GA,Fri Aug 27 15:02:00 PDT 2004,0.00,80.00
H0186,Dalton        GA,Fri Aug 27 15:02:00 PDT 2004,0.00,270.00
H0569,Rabun Gap                           GA,Fri Aug 27 15:01:00 PDT 2004,0.00,160.00
H0041,Piedmont Triad Weather Greensboro    NC,Fri Aug 27 15:02:00 PDT 2004,0.00,60.00
